LoyaltyID,Customer ID,Gender,Age,Under 30,Senior Citizen,Partner,Dependents,Number of Dependents,Referred a Friend,Number of Referrals,Tenure,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn
273606,0195-IESCP,Male,26,Yes,No,Yes,No,0,Yes,1,10,Yes,2.02,Yes,Yes,Fiber Optic,82,No,No,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.25,855.3,0,100,20.2,975.5,Yes
963523,0196-JTUQI,Female,59,No,No,No,No,0,No,0,9,Yes,9.27,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),75.2,633.85,0,0,83.43,717.28,No
681729,0196-VULGZ,Female,78,No,Yes,Yes,No,0,Yes,1,6,Yes,28.71,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,0,0,172.26,647.16,Yes
675240,0197-PNKNK,Female,47,No,No,Yes,Yes,1,Yes,7,69,Yes,38.92,Yes,Yes,Fiber Optic,16,Yes,No,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),84.45,5848.6,0,40,2685.48,8574.08,No
557617,0201-MIBOL,Female,68,No,Yes,No,No,0,No,0,66,Yes,10.45,Yes,Yes,Fiber Optic,20,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),102.4,6471.85,0,0,689.7,7161.55,No
897930,0201-OAMXR,Female,30,No,No,No,No,0,No,0,70,Yes,10.21,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),115.55,8127.6,0,0,714.7,8842.3,Yes
381185,0203-HHYIJ,Male,62,No,No,No,No,0,No,0,25,Yes,5.57,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Bank transfer (automatic),25.3,676.35,0,0,139.25,815.6,Yes
811646,0206-OYVOC,Female,52,No,No,Yes,Yes,2,Yes,1,46,Yes,24.33,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,19.25,864.2,0,0,1119.18,1983.38,No
875139,0206-TBWLC,Female,63,No,No,Yes,No,0,Yes,7,54,Yes,11.4,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,114.65,6049.5,0,0,615.6,6665.1,No
549444,0207-MDKNV,Female,54,No,No,No,No,0,No,0,15,Yes,22.39,No,Yes,Fiber Optic,7,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,105.1,1582.75,0,0,335.85,1918.6,Yes
839132,0208-BPQEJ,Female,48,No,No,Yes,Yes,1,No,0,12,Yes,8.25,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),19.4,198.1,0,0,99,297.1,No
595440,0212-ISBBF,Female,51,No,No,No,No,0,No,0,22,No,0,No phone service,Yes,Cable,22,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,1098.85,0,0,0,1098.85,No
605876,0214-JHPFW,Female,22,Yes,No,Yes,No,0,Yes,9,70,No,0,No phone service,Yes,Cable,85,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),57.8,4039.3,1.01,0,0,4038.29,No
959686,0215-BQKGS,Male,52,No,No,No,No,0,No,0,30,Yes,24.73,No,Yes,Fiber Optic,20,Yes,Yes,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,0,130,741.9,3310.5,No
647658,0218-QNVAS,Male,22,Yes,No,Yes,Yes,1,Yes,1,71,Yes,28.34,Yes,Yes,Fiber Optic,59,No,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),100.55,7113.75,16.99,0,2012.14,9108.9,No
892655,0219-QAERP,Male,33,No,No,Yes,No,0,Yes,2,30,Yes,9.81,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),19.8,576.65,0,0,294.3,870.95,No
859643,0219-YTZUE,Male,26,Yes,No,Yes,Yes,0,Yes,5,4,Yes,28.77,Yes,Yes,Fiber Optic,19,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,371.9,0,0,115.08,486.98,Yes
347380,0220-EBGCE,Male,58,No,No,No,No,0,No,0,2,Yes,14.14,No,Yes,Fiber Optic,28,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,85.85,167.3,0,0,28.28,195.58,Yes
624761,0221-NAUXK,Male,22,Yes,No,No,Yes,1,No,0,10,Yes,7.86,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.95,219.5,0,0,78.6,298.1,No
610687,0221-WMXNQ,Male,66,No,Yes,No,No,0,No,0,4,Yes,36.4,No,Yes,Fiber Optic,29,Yes,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,75.35,273.4,0,0,145.6,419,No
252955,0222-CNVPT,Male,69,No,Yes,No,No,0,No,0,52,No,0,No phone service,Yes,DSL,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),48.8,2555.05,0,0,0,2555.05,No
584560,0224-HJAPT,Male,25,Yes,No,No,No,0,No,0,5,Yes,22.01,Yes,Yes,Cable,85,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,47.15,223.15,0,0,110.05,333.2,Yes
257521,0224-NIJLP,Male,30,No,No,Yes,Yes,3,Yes,1,8,Yes,2.87,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Mailed check,20.15,165.5,0,0,22.96,188.46,No
192703,0224-RLWWD,Female,73,No,Yes,No,No,0,No,0,2,Yes,23.91,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,44.3,89.3,0,0,47.82,137.12,No
911869,0225-ZORZP,Male,46,No,No,No,No,0,No,0,3,Yes,13.72,No,Yes,Fiber Optic,26,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.3,235.05,0,0,41.16,276.21,No
798375,0228-MAUWC,Male,40,No,No,No,No,0,No,0,19,Yes,11.85,Yes,Yes,DSL,18,No,No,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,59.55,1144.6,0,0,225.15,1369.75,No
646189,0229-LFJAF,Male,53,No,No,No,No,0,No,0,72,Yes,3.66,Yes,Yes,DSL,13,Yes,Yes,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.65,4908.25,0,0,263.52,5171.77,No
469022,0230-UBYPQ,Male,76,No,Yes,Yes,No,0,Yes,2,63,No,0,No phone service,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),36.1,2298.9,0,0,0,2298.9,No
594626,0230-WEQUW,Male,38,No,No,Yes,No,0,Yes,1,66,No,0,No phone service,Yes,DSL,29,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),56.6,3789.2,0,0,0,3789.2,No
278892,0231-LXVAP,Male,23,Yes,No,No,No,0,No,0,1,Yes,44.56,No,Yes,Fiber Optic,27,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.9,75.9,0,0,44.56,120.46,Yes
540138,0233-FTHAV,Female,24,Yes,No,No,No,0,No,0,60,Yes,15.29,Yes,Yes,Fiber Optic,48,No,No,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),79.2,4765,0,0,917.4,5682.4,No
700958,0234-TEVTT,Female,43,No,No,Yes,Yes,3,Yes,3,48,No,0,No phone service,Yes,DSL,22,Yes,No,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),45,2196.3,0,0,0,2196.3,No
113864,0235-KGSLC,Female,45,No,No,No,No,0,No,0,1,Yes,33.34,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),85.55,85.55,0,0,33.34,118.89,Yes
239057,0236-HFWSV,Male,49,No,No,No,No,0,No,0,15,Yes,48.93,Yes,Yes,Fiber Optic,15,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,93.35,1444.65,0,0,733.95,2178.6,Yes
212243,0237-YFUTL,Female,62,No,No,Yes,No,0,Yes,4,50,Yes,34.57,Yes,Yes,Fiber Optic,13,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),109.65,5405.8,0,0,1728.5,7134.3,No
506207,0238-WHBIQ,Male,25,Yes,No,Yes,Yes,1,Yes,10,72,Yes,33.75,Yes,Yes,Cable,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.7,6339.3,0,0,2430,8769.3,No
900544,0239-OXEXL,Female,37,No,No,No,No,0,No,0,46,Yes,43.27,Yes,Yes,Fiber Optic,21,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,84.25,3847.6,0,100,1990.42,5938.02,No
222205,0244-LGNFY,Female,35,No,No,Yes,Yes,1,Yes,4,72,Yes,30,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),92.65,6733,0,0,2160,8893,No
573799,0247-SLUJI,Male,37,No,No,Yes,Yes,3,Yes,2,1,Yes,34.28,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.7,19.7,0,0,34.28,53.98,No
877099,0248-IPDFW,Female,19,Yes,No,No,No,0,No,0,1,Yes,29.13,Yes,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,50.1,50.1,0,0,29.13,79.23,No
346690,0248-PGHBZ,Female,69,No,Yes,No,No,0,No,0,67,Yes,2.57,No,Yes,Fiber Optic,21,Yes,Yes,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),92.45,6140.85,0,0,172.19,6313.04,No
763567,0253-ZTEOB,Female,44,No,No,Yes,Yes,1,Yes,5,48,Yes,8.94,Yes,Yes,DSL,27,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,79.65,3870.3,0,0,429.12,4299.42,No
831843,0254-FNMCI,Female,19,Yes,No,No,No,0,No,0,72,Yes,41.91,No,Yes,Fiber Optic,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,109.9,7624.2,0,0,3017.52,10641.72,No
108114,0254-KCJGT,Male,64,No,No,Yes,No,0,Yes,6,52,Yes,41.34,Yes,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),81.4,4354.45,0,0,2149.68,6504.13,No
612510,0254-WWRKD,Female,44,No,No,Yes,Yes,3,Yes,1,67,Yes,46.9,No,Yes,Cable,28,No,Yes,No,No,No,No,No,Yes,One year,No,Credit card (automatic),50.55,3431.75,0,0,3142.3,6574.05,No
534775,0256-LTHVJ,Female,58,No,No,Yes,Yes,0,Yes,1,28,Yes,16.85,No,Yes,Fiber Optic,13,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,81.05,2227.1,0,0,471.8,2698.9,Yes
443410,0257-KXZGU,Female,29,Yes,No,Yes,Yes,1,Yes,9,32,Yes,33.28,Yes,Yes,DSL,51,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,0,0,1064.96,3110.51,No
274369,0257-ZESQC,Female,80,No,Yes,Yes,No,0,Yes,2,27,Yes,7.02,No,Yes,Cable,25,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),75.2,1929.35,0,0,189.54,2118.89,Yes
862710,0258-NOKBL,Male,22,Yes,No,No,No,0,No,0,3,Yes,31.48,No,Yes,Fiber Optic,73,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,90.4,268.45,0,0,94.44,362.89,No
563032,0259-GBZSH,Male,22,Yes,No,No,No,0,No,0,2,Yes,40.43,Yes,Yes,Cable,27,No,No,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,85.65,181.5,0,0,80.86,262.36,Yes
977566,0260-ZDLGK,Female,50,No,No,No,Yes,2,No,0,9,Yes,35.49,No,Yes,Cable,11,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,0,0,319.41,970.81,Yes
418493,0263-FJTQO,Male,53,No,No,Yes,Yes,2,Yes,10,50,Yes,44.49,Yes,Yes,Cable,28,Yes,No,No,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),70.5,3486.65,0,0,2224.5,5711.15,No
265668,0264-CNITK,Female,45,No,No,Yes,Yes,2,Yes,1,71,Yes,31.03,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.1,1389.6,0,0,2203.13,3592.73,No
453924,0265-EDXBD,Male,76,No,Yes,Yes,No,0,Yes,2,32,Yes,47.34,Yes,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,74.9,2303.35,0,0,1514.88,3818.23,Yes
218129,0265-PSUAE,Female,57,No,No,Yes,Yes,3,Yes,10,16,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),100.7,1522.7,0,0,436.32,1959.02,No
284621,0266-CLZKZ,Female,45,No,No,Yes,Yes,3,Yes,8,67,Yes,17.79,Yes,Yes,Fiber Optic,22,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,0,0,1191.93,7909.83,No
884992,0266-GMEAO,Male,43,No,No,Yes,Yes,1,Yes,1,72,Yes,15.94,Yes,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),114.3,8058.55,0,0,1147.68,9206.23,No
134169,0268-QKIWO,Female,41,No,No,No,No,0,No,0,3,Yes,24.63,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Electronic check,19.75,58.85,0,0,73.89,132.74,Yes
454237,0269-XFESX,Male,22,Yes,No,Yes,Yes,3,Yes,1,23,Yes,48.02,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,24.35,538.5,0,0,1104.46,1642.96,No
542145,0270-THENM,Male,62,No,No,Yes,Yes,2,Yes,1,72,Yes,28.37,Yes,Yes,DSL,18,Yes,Yes,Yes,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),69.85,5102.35,25.24,0,2042.64,7119.75,No
544468,0274-JKUJR,Male,21,Yes,No,Yes,Yes,2,Yes,9,7,No,0,No phone service,Yes,Cable,47,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,58.85,465.7,0,0,0,465.7,No
909734,0277-BKSQP,Male,49,No,No,Yes,Yes,3,Yes,10,8,Yes,1.56,No,Yes,DSL,57,No,No,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,54.4,475.1,0,0,12.48,487.58,No
486890,0277-ORXQS,Male,33,No,No,Yes,Yes,4,Yes,9,66,No,0,No phone service,Yes,Cable,23,No,No,No,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),50.55,3364.55,0,110,0,3474.55,No
108621,0278-YXOOG,Male,30,No,No,No,No,0,No,0,5,Yes,34.26,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,21.05,113.85,0,0,171.3,285.15,Yes
933642,0280-XJGEX,Male,38,No,No,No,No,1,No,0,49,Yes,44.33,Yes,Yes,Fiber Optic,11,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.7,5036.3,0,0,2172.17,7208.47,Yes
119880,0281-CNTZX,Male,56,No,No,Yes,No,0,Yes,2,63,Yes,38.36,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),19.95,1234.8,0,0,2416.68,3651.48,No
362346,0282-NVSJS,Female,70,No,Yes,Yes,Yes,1,Yes,1,12,No,0,No phone service,Yes,DSL,14,No,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,29.3,355.9,0,0,0,355.9,No
996238,0285-INHLN,Male,54,No,No,Yes,Yes,6,Yes,5,27,Yes,36.19,No,Yes,DSL,53,Yes,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),54.75,1510.3,0,0,977.13,2487.43,No
670002,0289-IVARM,Female,57,No,No,No,No,0,No,0,35,Yes,44.81,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,60.55,1982.6,0,0,1568.35,3550.95,No
489028,0292-WEGCH,Female,40,No,No,Yes,Yes,2,Yes,7,54,Yes,4.33,Yes,Yes,DSL,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,86.2,4524.05,0,0,233.82,4757.87,No
924558,0295-PPHDO,Male,56,No,No,No,No,0,No,0,1,Yes,5.59,Yes,Yes,Fiber Optic,2,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,0,0,5.59,101.04,Yes
738326,0295-QVKPB,Male,38,No,No,No,No,0,No,0,5,Yes,13.96,No,Yes,DSL,5,No,No,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.95,318.1,0,0,69.8,387.9,No
664998,0297-RBCSG,Male,61,No,No,No,No,0,No,0,19,Yes,41.79,No,Yes,DSL,6,No,Yes,No,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),65.35,1231.85,0,60,794.01,2085.86,No
905855,0298-XACET,Male,35,No,No,Yes,Yes,2,Yes,1,52,No,0,No phone service,Yes,DSL,17,No,Yes,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,50.2,2554,27.01,0,0,2526.99,No
935738,0301-FIDRB,Female,61,No,No,Yes,Yes,3,Yes,8,72,No,0,No phone service,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),63.8,4684.3,0,0,0,4684.3,No
554810,0301-KOBTQ,Male,50,No,No,No,No,0,No,0,32,Yes,14.91,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.05,614.45,9.73,0,477.12,1081.84,No
167707,0302-JOIVN,Female,47,No,No,Yes,No,0,Yes,1,8,Yes,16.88,No,Yes,Fiber Optic,6,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,101.15,842.9,0,0,135.04,977.94,Yes
158626,0303-UNCIP,Male,35,No,No,No,No,0,No,0,41,Yes,37.55,Yes,Yes,DSL,30,No,No,Yes,No,No,Yes,Yes,No,One year,No,Mailed check,65,2531.8,0,140,1539.55,4211.35,No
596654,0303-WMMRN,Male,32,No,No,No,No,0,No,0,5,Yes,21.01,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.25,86.05,0,0,105.05,191.1,No
246431,0305-SQECB,Female,54,No,No,No,Yes,1,No,0,11,No,0,No phone service,Yes,DSL,17,Yes,No,No,Yes,No,No,No,No,One year,Yes,Mailed check,36.05,402.6,0,100,0,502.6,No
740089,0306-JAELE,Male,61,No,No,No,No,0,No,0,5,Yes,31.09,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.1,453.4,0,0,155.45,608.85,Yes
187028,0307-BCOPK,Female,62,No,No,No,No,0,No,0,16,Yes,41.51,No,No,No Internet,0,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.05,326.65,0,0,664.16,990.81,No
510372,0308-GIQJT,Male,80,No,Yes,No,No,0,No,0,71,Yes,6.1,Yes,Yes,Fiber Optic,9,No,Yes,No,Yes,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),105.75,7382.85,0,0,433.1,7815.95,No
536321,0308-IVGOK,Female,23,Yes,No,No,No,0,No,0,11,No,0,No phone service,Yes,DSL,59,No,Yes,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),40.4,422.6,0,0,0,422.6,No
651510,0310-MVLET,Female,63,No,No,Yes,Yes,0,Yes,1,61,Yes,49.33,Yes,Yes,Fiber Optic,7,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.15,6010.05,0,0,3009.13,9019.18,Yes
304887,0310-SUCIN,Female,50,No,No,Yes,No,0,Yes,2,71,Yes,23.06,No,Yes,Cable,6,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),84.8,6046.1,0,0,1637.26,7683.36,No
837261,0310-VQXAM,Male,56,No,No,No,No,0,No,0,9,Yes,40.74,No,No,No Internet,0,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.85,178.8,0,0,366.66,545.46,No
224576,0311-QYWSS,Female,63,No,No,No,No,0,No,0,6,Yes,39.16,No,Yes,DSL,8,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.45,314.6,0,0,234.96,549.56,No
646358,0311-UNPFF,Female,58,No,No,No,No,0,No,0,26,Yes,38.09,No,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,0,50,990.34,3314.69,Yes
393974,0314-TKOSI,Female,29,Yes,No,No,No,0,No,0,6,Yes,6.98,No,Yes,Cable,30,Yes,Yes,No,No,No,No,No,No,Month-to-month,No,Mailed check,55.15,322.9,0,0,41.88,364.78,No
937421,0315-LVCRK,Male,54,No,No,No,No,0,No,0,11,Yes,30.57,No,Yes,Fiber Optic,15,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,84.8,888.75,0,0,336.27,1225.02,No
283358,0318-QUUOB,Male,25,Yes,No,Yes,No,0,Yes,1,1,Yes,43.67,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,80.55,80.55,0,0,43.67,124.22,Yes
204567,0318-ZOPWS,Female,31,No,No,Yes,No,0,Yes,10,49,Yes,2.82,No,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.15,973.35,0,0,138.18,1111.53,No
834915,0319-QZTCO,Female,25,Yes,No,Yes,Yes,2,Yes,9,3,Yes,11.47,No,Yes,DSL,51,No,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),58.7,168.6,0,0,34.41,203.01,No
634278,0320-DWVTU,Female,46,No,No,No,No,0,No,0,53,Yes,43.57,No,Yes,Fiber Optic,13,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,99.5,5424.25,0,0,2309.21,7733.46,No
279070,0320-JDNQG,Male,28,Yes,No,Yes,Yes,0,Yes,1,23,Yes,37.95,No,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.85,2331.3,0,0,872.85,3204.15,Yes
956653,0322-CHQRU,Male,63,No,No,No,No,0,No,0,2,Yes,25.49,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,45.35,89.5,0,0,50.98,140.48,Yes
514451,0322-YINQP,Male,37,No,No,No,No,0,No,0,1,Yes,11.35,No,Yes,DSL,9,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,48.55,48.55,0,0,11.35,59.9,Yes
883715,0323-XWWTN,Male,44,No,No,No,Yes,1,No,0,3,Yes,33.87,Yes,No,No Internet,0,No,No,No,No,No,No,No,No,Two year,Yes,Mailed check,26.4,121.25,0,0,101.61,222.86,No
361520,0324-BRPCJ,Female,74,No,Yes,Yes,No,0,Yes,1,68,Yes,21.33,Yes,Yes,Cable,24,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,0,0,1450.44,8302.09,Yes
604538,0325-XBFAC,Male,44,No,No,No,No,0,No,0,8,Yes,19.49,No,Yes,Fiber Optic,10,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,94.7,740.3,0,80,155.92,976.22,Yes
788217,0326-VDYXE,Female,21,Yes,No,Yes,No,0,Yes,9,70,Yes,16.66,Yes,Yes,Fiber Optic,26,No,No,Yes,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,97.65,6982.5,0,80,1166.2,8228.7,No
978570,0327-WFZSY,Male,62,No,No,Yes,Yes,3,Yes,9,39,Yes,17.29,Yes,Yes,Fiber Optic,75,No,No,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,100,3835.55,0,0,674.31,4509.86,No
423123,0328-GRPMV,Female,43,No,No,No,No,0,No,0,1,Yes,17.37,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,70.1,70.1,0,0,17.37,87.47,Yes
936028,0329-GTIAJ,Female,40,No,No,No,No,0,No,0,3,Yes,30.18,No,Yes,Fiber Optic,7,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,0,0,90.54,405.84,Yes
210444,0330-BGYZE,Male,48,No,No,Yes,No,0,Yes,8,60,Yes,19.22,Yes,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),102.5,6157.6,0,0,1153.2,7310.8,No
176436,0330-IVZHA,Female,55,No,No,Yes,No,0,Yes,1,5,Yes,17.08,No,Yes,Fiber Optic,10,No,No,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,69.95,330.15,0,0,85.4,415.55,Yes
427701,0334-GDDSO,Male,77,No,Yes,No,No,0,No,0,3,Yes,9.22,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.35,233.7,0,0,27.66,261.36,Yes
255032,0334-ZFJSR,Female,41,No,No,Yes,No,0,No,0,55,Yes,35.38,Yes,Yes,Cable,13,Yes,Yes,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),66.05,3462.1,44.53,150,1945.9,5513.47,No
391657,0336-KXKFK,Male,43,No,No,No,No,0,No,0,72,No,0,No phone service,Yes,DSL,6,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),61.2,4390.25,0,0,0,4390.25,No
339371,0336-PIKEI,Male,69,No,Yes,Yes,No,0,Yes,7,72,Yes,5.27,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer (automatic),74.4,5360.75,0,140,379.44,5880.19,No
771220,0337-CNPZE,Female,63,No,No,No,No,0,No,0,41,Yes,10.43,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.3,4443.45,0,130,427.63,5001.08,Yes
